SurgeCon Assessment  Date / Time,Year-Month,Site Name,SurgeCon Level,SurgeCon Score,SurgeCon Scale,Modified By
2022-06-16 07:37:37,2022-June,Dr. G. B. Cross Memorial Hospital,1,7,0.065461539,gbc.emerge
2022-06-16 12:02:48,2022-June,Dr. G. B. Cross Memorial Hospital,2,15,0.153230757,gbc.emerge
2022-06-16 13:15:20,2022-June,Dr. G. B. Cross Memorial Hospital,2,10,0.10476923,gbc.emerge
2022-06-16 16:56:20,2022-June,Dr. G. B. Cross Memorial Hospital,1,8,0.08092308,gbc.emerge
2022-06-16 20:46:16,2022-June,Dr. G. B. Cross Memorial Hospital,3,23,0.227976918,gbc.emerge
2022-06-17 00:46:40,2022-June,Dr. G. B. Cross Memorial Hospital,5,39,0.392115414,gbc.emerge
2022-06-17 06:06:58,2022-June,Dr. G. B. Cross Memorial Hospital,5,34,0.34280768,gbc.emerge
2022-06-17 09:15:39,2022-June,Dr. G. B. Cross Memorial Hospital,5,40,0.402669251,gbc.emerge
2022-06-17 14:13:12,2022-June,Dr. G. B. Cross Memorial Hospital,4,31,0.305169225,gbc.emerge
2022-06-17 17:58:30,2022-June,Dr. G. B. Cross Memorial Hospital,2,12,0.119923078,gbc.emerge
2022-06-18 15:03:22,2022-June,Dr. G. B. Cross Memorial Hospital,2,15,0.149423078,gbc.emerge
2022-06-18 21:49:05,2022-June,Dr. G. B. Cross Memorial Hospital,2,15,0.149076924,gbc.emerge
2022-06-19 01:03:37,2022-June,Dr. G. B. Cross Memorial Hospital,2,11,0.10570769,gbc.emerge
2022-06-19 04:06:04,2022-June,Dr. G. B. Cross Memorial Hospital,2,10,0.099707693,gbc.emerge
2022-06-19 08:08:59,2022-June,Dr. G. B. Cross Memorial Hospital,3,24,0.241823077,gbc.emerge
2022-06-19 11:47:30,2022-June,Dr. G. B. Cross Memorial Hospital,4,28,0.276976943,gbc.emerge
2022-06-19 15:39:44,2022-June,Dr. G. B. Cross Memorial Hospital,3,23,0.233630776,gbc.emerge
2022-06-19 22:48:47,2022-June,Dr. G. B. Cross Memorial Hospital,3,18,0.176476911,gbc.emerge
2022-06-20 01:59:57,2022-June,Dr. G. B. Cross Memorial Hospital,2,15,0.150669232,gbc.emerge
2022-06-20 08:49:19,2022-June,Dr. G. B. Cross Memorial Hospital,3,19,0.18847692,gbc.emerge
2022-06-20 11:39:13,2022-June,Dr. G. B. Cross Memorial Hospital,3,22,0.215784609,gbc.emerge
2022-06-20 13:49:12,2022-June,Dr. G. B. Cross Memorial Hospital,3,25,0.252092302,gbc.emerge
2022-06-20 14:07:31,2022-June,Dr. G. B. Cross Memorial Hospital,4,31,0.305400014,gbc.emerge
2022-06-20 14:16:22,2022-June,Dr. G. B. Cross Memorial Hospital,5,34,0.34040001,gbc.emerge
2022-06-20 21:10:39,2022-June,Dr. G. B. Cross Memorial Hospital,3,24,0.239376903,gbc.emerge
2022-06-21 00:17:58,2022-June,Dr. G. B. Cross Memorial Hospital,2,11,0.107769221,gbc.emerge
2022-06-21 10:15:52,2022-June,Dr. G. B. Cross Memorial Hospital,3,21,0.209676921,gbc.emerge
2022-06-21 15:30:07,2022-June,Dr. G. B. Cross Memorial Hospital,4,31,0.311330765,gbc.emerge
2022-06-21 17:45:49,2022-June,Dr. G. B. Cross Memorial Hospital,4,26,0.256176919,gbc.emerge
2022-06-21 20:19:03,2022-June,Dr. G. B. Cross Memorial Hospital,2,12,0.117523082,gbc.emerge
2022-06-22 00:33:55,2022-June,Dr. G. B. Cross Memorial Hospital,3,20,0.199676916,gbc.emerge
2022-06-22 03:22:34,2022-June,Dr. G. B. Cross Memorial Hospital,2,12,0.11746154,gbc.emerge
2022-06-22 07:11:31,2022-June,Dr. G. B. Cross Memorial Hospital,3,17,0.16546154,gbc.emerge
2022-06-22 13:20:08,2022-June,Dr. G. B. Cross Memorial Hospital,3,24,0.235423088,gbc.emerge
2022-06-22 13:20:28,2022-June,Dr. G. B. Cross Memorial Hospital,3,21,0.205423087,gbc.emerge
2022-06-22 15:42:27,2022-June,Dr. G. B. Cross Memorial Hospital,2,16,0.155230761,gbc.emerge
2022-06-22 18:27:52,2022-June,Dr. G. B. Cross Memorial Hospital,2,14,0.144576937,gbc.emerge
2022-06-23 00:02:27,2022-June,Dr. G. B. Cross Memorial Hospital,1,7,0.065923087,gbc.emerge
2022-06-23 06:02:27,2022-June,Dr. G. B. Cross Memorial Hospital,1,4,0.041307691,gbc.emerge
2022-06-23 08:53:24,2022-June,Dr. G. B. Cross Memorial Hospital,2,9,0.086615384,gbc.emerge
2022-06-23 11:53:59,2022-June,Dr. G. B. Cross Memorial Hospital,2,15,0.147423089,gbc.emerge
2022-06-23 13:53:26,2022-June,Dr. G. B. Cross Memorial Hospital,3,23,0.233369231,gbc.emerge
2022-06-23 13:54:27,2022-June,Dr. G. B. Cross Memorial Hospital,3,23,0.233369231,gbc.emerge
2022-06-23 15:43:00,2022-June,Dr. G. B. Cross Memorial Hospital,4,26,0.256330758,gbc.emerge
2022-06-23 22:28:14,2022-June,Dr. G. B. Cross Memorial Hospital,4,26,0.261361539,gbc.emerge
2022-06-24 00:04:28,2022-June,Dr. G. B. Cross Memorial Hospital,3,20,0.204069212,gbc.emerge
2022-06-24 03:43:01,2022-June,Dr. G. B. Cross Memorial Hospital,3,19,0.187415391,gbc.emerge
2022-06-24 05:05:37,2022-June,Dr. G. B. Cross Memorial Hospital,3,20,0.199876934,gbc.emerge
2022-06-24 08:12:19,2022-June,Dr. G. B. Cross Memorial Hospital,2,15,0.150069237,gbc.emerge
2022-06-24 11:54:53,2022-June,Dr. G. B. Cross Memorial Hospital,2,14,0.135269225,gbc.emerge
2022-06-24 15:48:26,2022-June,Dr. G. B. Cross Memorial Hospital,3,24,0.241600022,gbc.emerge
2022-06-24 21:14:27,2022-June,Dr. G. B. Cross Memorial Hospital,3,19,0.189676911,gbc.emerge
2022-06-24 23:51:03,2022-June,Dr. G. B. Cross Memorial Hospital,4,27,0.272230774,gbc.emerge
2022-06-25 02:04:25,2022-June,Dr. G. B. Cross Memorial Hospital,4,31,0.312230766,gbc.emerge
2022-06-25 06:06:17,2022-June,Dr. G. B. Cross Memorial Hospital,4,32,0.318176925,gbc.emerge
2022-06-25 09:08:49,2022-June,Dr. G. B. Cross Memorial Hospital,4,28,0.283676922,gbc.emerge
2022-06-25 13:50:43,2022-June,Dr. G. B. Cross Memorial Hospital,5,44,0.438984632,gbc.emerge
2022-06-25 19:30:07,2022-June,Dr. G. B. Cross Memorial Hospital,5,40,0.401830763,gbc.emerge
2022-06-26 05:36:42,2022-June,Dr. G. B. Cross Memorial Hospital,2,13,0.134561554,gbc.emerge
2022-06-26 05:38:30,2022-June,Dr. G. B. Cross Memorial Hospital,2,13,0.134561554,gbc.emerge
2022-06-26 16:23:47,2022-June,Dr. G. B. Cross Memorial Hospital,4,31,0.311676919,gbc.emerge
2022-06-27 09:25:16,2022-June,Dr. G. B. Cross Memorial Hospital,3,25,0.247230753,gbc.emerge
2022-06-27 09:31:59,2022-June,Dr. G. B. Cross Memorial Hospital,5,37,0.368184626,gbc.emerge
2022-06-27 13:02:21,2022-June,Dr. G. B. Cross Memorial Hospital,4,28,0.278215379,gbc.emerge
2022-06-28 09:52:00,2022-June,Dr. G. B. Cross Memorial Hospital,4,27,0.265784621,gbc.emerge
2022-06-28 13:29:31,2022-June,Dr. G. B. Cross Memorial Hospital,5,42,0.419538468,gbc.emerge
2022-06-28 15:32:03,2022-June,Dr. G. B. Cross Memorial Hospital,4,28,0.28068462,gbc.emerge
2022-06-28 22:59:33,2022-June,Dr. G. B. Cross Memorial Hospital,4,29,0.285030752,gbc.emerge
2022-06-29 01:22:40,2022-June,Dr. G. B. Cross Memorial Hospital,3,21,0.21197693,gbc.emerge
2022-06-29 09:24:19,2022-June,Dr. G. B. Cross Memorial Hospital,5,41,0.409938455,gbc.emerge
2022-06-29 17:39:03,2022-June,Dr. G. B. Cross Memorial Hospital,4,27,0.268630773,gbc.emerge
2022-06-29 18:56:13,2022-June,Dr. G. B. Cross Memorial Hospital,4,26,0.264030755,gbc.emerge
2022-06-30 04:48:36,2022-June,Dr. G. B. Cross Memorial Hospital,2,16,0.163015381,gbc.emerge
2022-06-30 09:10:57,2022-June,Dr. G. B. Cross Memorial Hospital,3,23,0.229630753,gbc.emerge
2022-06-30 16:18:08,2022-June,Dr. G. B. Cross Memorial Hospital,3,25,0.247530743,gbc.emerge
2022-07-02 12:53:10,2022-July,Dr. G. B. Cross Memorial Hospital,3,17,0.166861549,gbc.emerge
2022-07-02 17:30:16,2022-July,Dr. G. B. Cross Memorial Hospital,2,14,0.142861545,gbc.emerge
2022-07-02 23:35:18,2022-July,Dr. G. B. Cross Memorial Hospital,3,19,0.189676911,gbc.emerge
2022-07-03 08:50:29,2022-July,Dr. G. B. Cross Memorial Hospital,2,11,0.111215383,gbc.emerge
2022-07-03 18:03:47,2022-July,Dr. G. B. Cross Memorial Hospital,2,9,0.092369229,gbc.emerge
2022-07-03 22:06:49,2022-July,Dr. G. B. Cross Memorial Hospital,2,14,0.138676926,gbc.emerge
2022-07-04 15:11:23,2022-July,Dr. G. B. Cross Memorial Hospital,3,22,0.223323077,gbc.emerge
2022-07-04 18:52:00,2022-July,Dr. G. B. Cross Memorial Hospital,5,34,0.342976928,gbc.emerge
2022-07-04 18:52:46,2022-July,Dr. G. B. Cross Memorial Hospital,5,38,0.382576942,gbc.emerge
2022-07-04 23:03:38,2022-July,Dr. G. B. Cross Memorial Hospital,5,55,0.545384586,gbc.emerge
2022-07-05 03:53:53,2022-July,Dr. G. B. Cross Memorial Hospital,5,36,0.361769259,gbc.emerge
2022-07-05 06:50:01,2022-July,Dr. G. B. Cross Memorial Hospital,5,41,0.413076937,gbc.emerge
2022-07-05 08:04:01,2022-July,Dr. G. B. Cross Memorial Hospital,5,40,0.395076931,gbc.emerge
2022-07-05 13:34:17,2022-July,Dr. G. B. Cross Memorial Hospital,5,34,0.343384624,gbc.emerge
2022-07-05 16:12:34,2022-July,Dr. G. B. Cross Memorial Hospital,4,31,0.313923091,gbc.emerge
2022-07-05 18:09:36,2022-July,Dr. G. B. Cross Memorial Hospital,4,29,0.29376924,gbc.emerge
2022-07-05 23:56:29,2022-July,Dr. G. B. Cross Memorial Hospital,5,36,0.356230766,gbc.emerge
2022-07-06 02:32:36,2022-July,Dr. G. B. Cross Memorial Hospital,4,27,0.272230774,gbc.emerge
2022-07-06 06:38:22,2022-July,Dr. G. B. Cross Memorial Hospital,4,29,0.28723076,gbc.emerge
2022-07-06 08:05:59,2022-July,Dr. G. B. Cross Memorial Hospital,3,23,0.234269217,gbc.emerge
2022-07-06 11:48:33,2022-July,Dr. G. B. Cross Memorial Hospital,3,21,0.206923082,gbc.emerge
2022-07-06 21:10:26,2022-July,Dr. G. B. Cross Memorial Hospital,3,19,0.194069207,gbc.emerge
2022-07-07 03:21:13,2022-July,Dr. G. B. Cross Memorial Hospital,4,30,0.303723067,gbc.emerge
2022-07-07 09:13:11,2022-July,Dr. G. B. Cross Memorial Hospital,5,37,0.366784602,gbc.emerge
2022-07-08 02:30:47,2022-July,Dr. G. B. Cross Memorial Hospital,4,27,0.266369253,gbc.emerge
2022-07-08 09:09:21,2022-July,Dr. G. B. Cross Memorial Hospital,3,22,0.215215385,gbc.emerge
2022-07-08 09:10:27,2022-July,Dr. G. B. Cross Memorial Hospital,2,13,0.125215381,gbc.emerge
2022-07-08 12:46:02,2022-July,Dr. G. B. Cross Memorial Hospital,3,20,0.19923076,gbc.emerge
2022-07-08 16:53:57,2022-July,Dr. G. B. Cross Memorial Hospital,3,21,0.211384594,gbc.emerge
2022-07-09 10:49:29,2022-July,Dr. G. B. Cross Memorial Hospital,2,9,0.088915385,gbc.emerge
2022-07-09 20:17:41,2022-July,Dr. G. B. Cross Memorial Hospital,3,19,0.192076936,gbc.emerge
2022-07-09 20:21:59,2022-July,Dr. G. B. Cross Memorial Hospital,3,25,0.249076933,gbc.emerge
2022-07-10 04:24:19,2022-July,Dr. G. B. Cross Memorial Hospital,3,19,0.185615391,gbc.emerge
2022-07-10 10:10:51,2022-July,Dr. G. B. Cross Memorial Hospital,3,17,0.172115386,gbc.emerge
2022-07-10 10:11:16,2022-July,Dr. G. B. Cross Memorial Hospital,3,21,0.212915376,gbc.emerge
2022-07-10 13:45:12,2022-July,Dr. G. B. Cross Memorial Hospital,4,33,0.325684637,gbc.emerge
2022-07-10 19:07:22,2022-July,Dr. G. B. Cross Memorial Hospital,3,23,0.232769236,gbc.emerge
2022-07-11 13:17:59,2022-July,Dr. G. B. Cross Memorial Hospital,4,33,0.329000026,gbc.emerge
2022-07-12 01:22:59,2022-July,Dr. G. B. Cross Memorial Hospital,5,35,0.34837693,gbc.emerge
2022-07-12 23:21:29,2022-July,Dr. G. B. Cross Memorial Hospital,3,20,0.202530742,gbc.emerge
2022-07-13 03:12:42,2022-July,Dr. G. B. Cross Memorial Hospital,3,18,0.184069231,gbc.emerge
2022-07-13 17:53:21,2022-July,Dr. G. B. Cross Memorial Hospital,3,19,0.194515377,gbc.emerge
2022-07-14 00:49:29,2022-July,Dr. G. B. Cross Memorial Hospital,2,12,0.122015379,gbc.emerge
2022-07-14 09:29:35,2022-July,Dr. G. B. Cross Memorial Hospital,2,16,0.162361547,gbc.emerge
2022-07-14 15:15:16,2022-July,Dr. G. B. Cross Memorial Hospital,4,27,0.26782307,gbc.emerge
2022-07-15 03:18:27,2022-July,Dr. G. B. Cross Memorial Hospital,3,18,0.182861537,gbc.emerge
2022-07-15 07:58:09,2022-July,Dr. G. B. Cross Memorial Hospital,2,15,0.149323076,gbc.emerge
2022-07-15 07:59:08,2022-July,Dr. G. B. Cross Memorial Hospital,3,22,0.219323069,gbc.emerge
2022-07-16 02:31:09,2022-July,Dr. G. B. Cross Memorial Hospital,3,21,0.210115388,gbc.emerge
2022-07-16 06:53:16,2022-July,Dr. G. B. Cross Memorial Hospital,5,34,0.344230771,gbc.emerge
2022-07-16 11:54:24,2022-July,Dr. G. B. Cross Memorial Hospital,4,29,0.290030777,gbc.emerge
2022-07-16 15:15:36,2022-July,Dr. G. B. Cross Memorial Hospital,4,28,0.276838481,gbc.emerge
2022-07-16 18:27:45,2022-July,Dr. G. B. Cross Memorial Hospital,2,11,0.105569229,gbc.emerge
2022-07-16 20:48:05,2022-July,Dr. G. B. Cross Memorial Hospital,3,17,0.167030767,gbc.emerge
2022-07-18 10:05:23,2022-July,Dr. G. B. Cross Memorial Hospital,3,17,0.172130778,gbc.emerge
2022-07-18 13:58:07,2022-July,Dr. G. B. Cross Memorial Hospital,5,36,0.356746167,gbc.emerge
2022-07-19 04:45:19,2022-July,Dr. G. B. Cross Memorial Hospital,3,18,0.176361546,gbc.emerge
2022-07-19 09:19:40,2022-July,Dr. G. B. Cross Memorial Hospital,5,37,0.367976964,gbc.emerge
2022-07-19 13:36:42,2022-July,Dr. G. B. Cross Memorial Hospital,5,53,0.529284596,gbc.emerge
2022-07-19 17:33:51,2022-July,Dr. G. B. Cross Memorial Hospital,4,32,0.324784636,gbc.emerge
2022-07-19 21:21:02,2022-July,Dr. G. B. Cross Memorial Hospital,4,31,0.306938469,gbc.emerge
2022-07-20 04:18:20,2022-July,Dr. G. B. Cross Memorial Hospital,3,21,0.213169247,gbc.emerge
2022-07-20 06:53:41,2022-July,Dr. G. B. Cross Memorial Hospital,3,21,0.214669228,gbc.emerge
2022-07-20 13:44:48,2022-July,Dr. G. B. Cross Memorial Hospital,5,36,0.363169253,gbc.emerge
2022-07-20 15:39:08,2022-July,Dr. G. B. Cross Memorial Hospital,2,11,0.114061534,gbc.emerge
2022-07-20 20:38:13,2022-July,Dr. G. B. Cross Memorial Hospital,2,16,0.157869235,gbc.emerge
2022-07-21 00:35:11,2022-July,Dr. G. B. Cross Memorial Hospital,2,11,0.114369243,gbc.emerge
2022-07-21 02:50:03,2022-July,Dr. G. B. Cross Memorial Hospital,2,11,0.114369243,gbc.emerge
2022-07-21 07:10:58,2022-July,Dr. G. B. Cross Memorial Hospital,1,7,0.074769229,gbc.emerge
2022-07-21 08:33:12,2022-July,Dr. G. B. Cross Memorial Hospital,1,6,0.060269233,gbc.emerge
2022-07-21 13:59:34,2022-July,Dr. G. B. Cross Memorial Hospital,2,9,0.088615388,gbc.emerge
2022-07-21 15:14:23,2022-July,Dr. G. B. Cross Memorial Hospital,1,7,0.070769235,gbc.emerge
2022-07-21 22:56:49,2022-July,Dr. G. B. Cross Memorial Hospital,2,16,0.158076942,gbc.emerge
2022-07-22 03:03:22,2022-July,Dr. G. B. Cross Memorial Hospital,1,4,0.037307691,gbc.emerge
2022-07-22 08:26:40,2022-July,Dr. G. B. Cross Memorial Hospital,3,19,0.18576923,gbc.emerge
2022-07-22 16:35:40,2022-July,Dr. G. B. Cross Memorial Hospital,3,23,0.226923063,gbc.emerge
2022-07-23 00:14:59,2022-July,Dr. G. B. Cross Memorial Hospital,3,23,0.225115389,gbc.emerge
2022-07-23 02:08:06,2022-July,Dr. G. B. Cross Memorial Hospital,4,26,0.260269254,gbc.emerge
2022-07-23 02:19:02,2022-July,Dr. G. B. Cross Memorial Hospital,4,30,0.295269251,gbc.emerge
2022-07-23 06:44:55,2022-July,Dr. G. B. Cross Memorial Hospital,1,6,0.06430769,gbc.emerge
2022-07-23 13:06:42,2022-July,Dr. G. B. Cross Memorial Hospital,3,18,0.180384621,gbc.emerge
2022-07-23 14:48:12,2022-July,Dr. G. B. Cross Memorial Hospital,3,18,0.175730765,gbc.emerge
2022-07-24 06:49:49,2022-July,Dr. G. B. Cross Memorial Hospital,4,33,0.334715396,gbc.emerge
2022-07-24 12:36:59,2022-July,Dr. G. B. Cross Memorial Hospital,3,17,0.169023082,gbc.emerge
2022-07-24 14:51:07,2022-July,Dr. G. B. Cross Memorial Hospital,5,45,0.450599968,gbc.emerge
2022-07-25 09:09:21,2022-July,Dr. G. B. Cross Memorial Hospital,4,28,0.278523058,gbc.emerge
2022-07-25 14:32:22,2022-July,Dr. G. B. Cross Memorial Hospital,5,36,0.360846162,gbc.emerge
2022-07-25 21:06:03,2022-July,Dr. G. B. Cross Memorial Hospital,4,31,0.310338467,gbc.emerge
2022-07-25 21:47:53,2022-July,Dr. G. B. Cross Memorial Hospital,4,31,0.310338467,gbc.emerge
2022-07-26 01:30:26,2022-July,Dr. G. B. Cross Memorial Hospital,5,36,0.357992321,gbc.emerge
2022-07-26 05:21:19,2022-July,Dr. G. B. Cross Memorial Hospital,5,34,0.339684606,gbc.emerge
2022-07-26 08:20:16,2022-July,Dr. G. B. Cross Memorial Hospital,3,20,0.204223096,gbc.emerge
2022-07-26 17:41:49,2022-July,Dr. G. B. Cross Memorial Hospital,2,12,0.124723084,gbc.emerge
2022-07-26 21:16:33,2022-July,Dr. G. B. Cross Memorial Hospital,2,13,0.127723083,gbc.emerge
2022-07-27 00:59:47,2022-July,Dr. G. B. Cross Memorial Hospital,1,6,0.060107689,gbc.emerge
2022-07-27 08:35:29,2022-July,Dr. G. B. Cross Memorial Hospital,2,12,0.120107688,gbc.emerge
2022-07-27 12:12:46,2022-July,Dr. G. B. Cross Memorial Hospital,3,18,0.180723071,gbc.emerge
2022-07-28 00:10:53,2022-July,Dr. G. B. Cross Memorial Hospital,4,28,0.282476932,gbc.emerge
2022-07-28 07:08:49,2022-July,Dr. G. B. Cross Memorial Hospital,3,23,0.234015375,gbc.emerge
2022-07-28 08:19:46,2022-July,Dr. G. B. Cross Memorial Hospital,3,25,0.246169224,gbc.emerge
2022-07-28 13:10:36,2022-July,Dr. G. B. Cross Memorial Hospital,4,30,0.297476918,gbc.emerge
2022-07-28 18:02:31,2022-July,Dr. G. B. Cross Memorial Hospital,3,23,0.230823055,gbc.emerge
2022-07-29 00:28:23,2022-July,Dr. G. B. Cross Memorial Hospital,2,12,0.123907693,gbc.emerge
2022-07-29 20:49:44,2022-July,Dr. G. B. Cross Memorial Hospital,5,35,0.353023112,gbc.emerge
2022-07-30 08:05:27,2022-July,Dr. G. B. Cross Memorial Hospital,4,33,0.330830753,gbc.emerge
2022-07-30 11:33:55,2022-July,Dr. G. B. Cross Memorial Hospital,3,21,0.211723074,gbc.emerge
2022-07-30 18:11:29,2022-July,Dr. G. B. Cross Memorial Hospital,3,24,0.239823073,gbc.emerge
2022-07-31 08:11:20,2022-July,Dr. G. B. Cross Memorial Hospital,4,31,0.305784613,gbc.emerge
2022-07-31 12:01:28,2022-July,Dr. G. B. Cross Memorial Hospital,4,33,0.326784581,gbc.emerge
2022-07-31 15:40:41,2022-July,Dr. G. B. Cross Memorial Hospital,5,38,0.379784614,gbc.emerge
2022-08-01 00:43:22,2022-August,Dr. G. B. Cross Memorial Hospital,5,39,0.393938452,gbc.emerge
2022-08-01 04:35:34,2022-August,Dr. G. B. Cross Memorial Hospital,5,44,0.443476915,gbc.emerge
2022-08-01 08:31:06,2022-August,Dr. G. B. Cross Memorial Hospital,5,42,0.416630775,gbc.emerge
2022-08-01 12:14:07,2022-August,Dr. G. B. Cross Memorial Hospital,5,47,0.473399997,gbc.emerge
2022-08-01 15:25:01,2022-August,Dr. G. B. Cross Memorial Hospital,5,40,0.403400034,gbc.emerge
2022-08-01 22:18:23,2022-August,Dr. G. B. Cross Memorial Hospital,5,37,0.370092303,gbc.emerge
2022-08-02 01:22:03,2022-August,Dr. G. B. Cross Memorial Hospital,5,38,0.380892336,gbc.emerge
2022-08-02 08:21:14,2022-August,Dr. G. B. Cross Memorial Hospital,5,38,0.383430779,gbc.emerge
2022-08-02 16:52:18,2022-August,Dr. G. B. Cross Memorial Hospital,5,53,0.529046118,gbc.emerge
2022-08-02 21:12:34,2022-August,Dr. G. B. Cross Memorial Hospital,5,43,0.432138443,gbc.emerge
2022-08-02 21:17:33,2022-August,Dr. G. B. Cross Memorial Hospital,5,43,0.432138443,gbc.emerge
2022-08-03 01:27:22,2022-August,Dr. G. B. Cross Memorial Hospital,5,57,0.570892334,gbc.emerge
2022-08-03 04:32:46,2022-August,Dr. G. B. Cross Memorial Hospital,5,54,0.540584624,gbc.emerge
2022-08-03 05:11:32,2022-August,Dr. G. B. Cross Memorial Hospital,5,58,0.579738438,gbc.emerge
2022-08-03 07:01:01,2022-August,Dr. G. B. Cross Memorial Hospital,5,63,0.627738476,gbc.emerge
2022-08-03 15:25:43,2022-August,Dr. G. B. Cross Memorial Hospital,4,32,0.318692297,gbc.emerge
2022-08-03 18:34:48,2022-August,Dr. G. B. Cross Memorial Hospital,4,29,0.285884619,gbc.emerge
2022-08-04 02:23:17,2022-August,Dr. G. B. Cross Memorial Hospital,3,21,0.209030762,gbc.emerge
2022-08-04 05:56:41,2022-August,Dr. G. B. Cross Memorial Hospital,3,19,0.185030758,gbc.emerge
2022-08-04 11:49:13,2022-August,Dr. G. B. Cross Memorial Hospital,3,19,0.188569248,gbc.emerge
2022-08-04 14:21:30,2022-August,Dr. G. B. Cross Memorial Hospital,3,23,0.230876923,gbc.emerge
2022-08-04 21:31:23,2022-August,Dr. G. B. Cross Memorial Hospital,3,25,0.254230767,gbc.emerge
2022-08-05 09:32:15,2022-August,Dr. G. B. Cross Memorial Hospital,5,37,0.374730796,gbc.emerge
2022-08-05 13:24:45,2022-August,Dr. G. B. Cross Memorial Hospital,5,43,0.431038469,gbc.emerge
2022-08-06 10:56:10,2022-August,Dr. G. B. Cross Memorial Hospital,3,17,0.168223083,gbc.emerge
2022-08-06 16:52:29,2022-August,Dr. G. B. Cross Memorial Hospital,3,17,0.168215394,gbc.emerge
2022-08-07 01:26:47,2022-August,Dr. G. B. Cross Memorial Hospital,2,10,0.099269241,gbc.emerge
2022-08-07 09:11:45,2022-August,Dr. G. B. Cross Memorial Hospital,2,14,0.136730775,gbc.emerge
2022-08-07 15:46:07,2022-August,Dr. G. B. Cross Memorial Hospital,2,14,0.137923077,gbc.emerge
2022-08-08 11:17:19,2022-August,Dr. G. B. Cross Memorial Hospital,3,17,0.170923084,gbc.emerge
2022-08-08 18:12:54,2022-August,Dr. G. B. Cross Memorial Hospital,2,14,0.137615383,gbc.emerge
2022-08-08 20:54:25,2022-August,Dr. G. B. Cross Memorial Hospital,2,12,0.116923086,gbc.emerge
2022-08-09 01:08:20,2022-August,Dr. G. B. Cross Memorial Hospital,2,15,0.145423084,gbc.emerge
2022-08-09 08:10:16,2022-August,Dr. G. B. Cross Memorial Hospital,1,8,0.079115383,gbc.emerge
2022-08-09 11:26:08,2022-August,Dr. G. B. Cross Memorial Hospital,3,19,0.188230783,gbc.emerge
2022-08-09 15:01:13,2022-August,Dr. G. B. Cross Memorial Hospital,2,14,0.141269222,gbc.emerge
2022-08-09 22:39:10,2022-August,Dr. G. B. Cross Memorial Hospital,4,30,0.302230746,gbc.emerge
2022-08-10 04:43:45,2022-August,Dr. G. B. Cross Memorial Hospital,4,27,0.268761545,gbc.emerge
2022-08-10 09:19:13,2022-August,Dr. G. B. Cross Memorial Hospital,3,21,0.214915395,gbc.emerge
2022-08-10 21:39:16,2022-August,Dr. G. B. Cross Memorial Hospital,4,26,0.259923071,gbc.emerge
2022-08-11 01:56:15,2022-August,Dr. G. B. Cross Memorial Hospital,3,17,0.166415393,gbc.emerge
2022-08-12 16:08:41,2022-August,Dr. G. B. Cross Memorial Hospital,4,28,0.276446164,gbc.emerge
2022-08-12 16:30:49,2022-August,Dr. G. B. Cross Memorial Hospital,4,31,0.306446165,gbc.emerge
2022-08-12 21:13:09,2022-August,Dr. G. B. Cross Memorial Hospital,4,33,0.334638447,gbc.emerge
2022-08-13 05:25:53,2022-August,Dr. G. B. Cross Memorial Hospital,3,25,0.248123094,gbc.emerge
2022-08-13 08:37:08,2022-August,Dr. G. B. Cross Memorial Hospital,4,28,0.283084601,gbc.emerge
2022-08-13 21:04:55,2022-August,Dr. G. B. Cross Memorial Hospital,5,34,0.344584644,gbc.emerge
2022-08-14 01:01:10,2022-August,Dr. G. B. Cross Memorial Hospital,5,36,0.358584642,gbc.emerge
2022-08-14 04:03:01,2022-August,Dr. G. B. Cross Memorial Hospital,5,38,0.375123113,gbc.emerge
2022-08-14 21:55:00,2022-August,Dr. G. B. Cross Memorial Hospital,5,50,0.503692269,gbc.emerge
2022-08-15 05:20:08,2022-August,Dr. G. B. Cross Memorial Hospital,4,29,0.294615358,gbc.emerge
2022-08-15 10:57:52,2022-August,Dr. G. B. Cross Memorial Hospital,5,41,0.406538457,gbc.emerge
2022-08-15 19:56:34,2022-August,Dr. G. B. Cross Memorial Hospital,2,15,0.154876933,gbc.emerge
2022-08-16 03:33:40,2022-August,Dr. G. B. Cross Memorial Hospital,2,12,0.122015379,gbc.emerge
2022-08-16 05:56:23,2022-August,Dr. G. B. Cross Memorial Hospital,2,16,0.161169246,gbc.emerge
2022-08-16 08:19:55,2022-August,Dr. G. B. Cross Memorial Hospital,2,16,0.164323077,gbc.emerge
2022-08-16 16:25:25,2022-August,Dr. G. B. Cross Memorial Hospital,4,28,0.283184618,gbc.emerge
2022-08-16 19:05:35,2022-August,Dr. G. B. Cross Memorial Hospital,3,22,0.216876924,gbc.emerge
2022-08-16 19:08:01,2022-August,Dr. G. B. Cross Memorial Hospital,3,25,0.25187692,gbc.emerge
2022-08-16 19:56:55,2022-August,Dr. G. B. Cross Memorial Hospital,4,30,0.300384611,gbc.emerge
2022-08-16 21:59:31,2022-August,Dr. G. B. Cross Memorial Hospital,4,28,0.275676936,gbc.emerge
2022-08-17 00:05:23,2022-August,Dr. G. B. Cross Memorial Hospital,3,21,0.211361542,gbc.emerge
2022-08-17 12:22:34,2022-August,Dr. G. B. Cross Memorial Hospital,5,36,0.357938468,gbc.emerge
